"Source","BoatID","TripID","Time","Latitude","Longitude","Gear","FishingOperation","Speed","Bearing_course","Quality_index"
"iVMS","VE_00003","VE_000036 ","1978-11-26 11:30:00",62.5717902141721,17.6272795244265,"GNS",NA,2.7,"NA",NA
"iVMS","VE_00003","VE_000036 ","1978-11-26 11:40:00",62.5764158176436,17.6035639571184,"GNS",NA,4.99,"NA",NA
"iVMS","VE_00003","VE_000036 ","1978-11-26 11:50:00",62.5729180599964,17.590769615589,"GNS",NA,6.29,"NA",NA
"iVMS","VE_00003","VE_000036 ","1978-11-26 12:00:00",62.5688336231865,17.6312407820056,"GNS",NA,6.1,"NA",NA
"iVMS","VE_00003","VE_000036 ","1978-11-26 12:10:00",62.5663167287482,17.6781645747065,"GNS",NA,6.99,"NA",NA
"iVMS","VE_00003","VE_000036 ","1978-11-26 12:20:00",62.5635845373197,17.7277975864816,"GNS",NA,7.3,"NA",NA
"iVMS","VE_00003","VE_000036 ","1978-11-26 12:30:00",62.5602866225958,17.7752671281449,"GNS",NA,8.49,"NA",NA
"iVMS","VE_00003","VE_000036 ","1978-11-26 12:40:00",62.5578677009208,17.824619427798,"GNS",NA,6.99,"NA",NA
"iVMS","VE_00003","VE_000036 ","1978-11-26 12:50:00",62.5545194037831,17.8752359240355,"GNS",NA,7.89,"NA",NA
"iVMS","VE_00003","VE_000036 ","1978-11-26 13:00:00",62.550971861235,17.9244896523331,"GNS",NA,7.6,"NA",NA
"iVMS","VE_00003","VE_000036 ","1978-11-26 13:10:00",62.5472483438331,17.9742663131577,"GNS",NA,8.59,"NA",NA
"iVMS","VE_00003","VE_000036 ","1978-11-26 13:20:00",62.5425376892178,18.0215919450754,"GNS",NA,8.49,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 05:40:00",62.5414851849907,18.0150089069583,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 05:50:00",62.5544679763381,17.9780325964928,"GNS",NA,7.3,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 06:00:00",62.5666945654074,17.9432793704659,"GNS",NA,7.09,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 06:10:00",62.5811286004788,17.9117636988366,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 06:20:00",62.5967506698487,17.8802282862621,"GNS",NA,7.09,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 06:30:00",62.6108761666167,17.8625755425182,"GNS",NA,2,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 06:40:00",62.6118407839848,17.8543789378926,"GNS",NA,1.69,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 06:50:00",62.6136523407224,17.8462564521384,"GNS",NA,2,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 07:00:00",62.6153954606285,17.8424391171195,"GNS",NA,1.3,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 07:10:00",62.6161927785761,17.836509390022,"GNS",NA,1.2,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 07:20:00",62.6179284672802,17.8282363468073,"GNS",NA,1.2,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 07:30:00",62.619716321655,17.8239616111264,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 07:40:00",62.6177283299019,17.8209302282726,"GNS",NA,2.19,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 07:50:00",62.6128681875655,17.8411532918126,"GNS",NA,4.5,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 08:00:00",62.6168624713039,17.852614686098,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 08:10:00",62.6183991911146,17.8470089899702,"GNS",NA,2,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 08:20:00",62.6199043930543,17.8412990698784,"GNS",NA,0.99,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 08:30:00",62.6214779868354,17.8365194588397,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 08:40:00",62.6206938994575,17.8366522733207,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 08:50:00",62.6223733417682,17.8278910175865,"GNS",NA,1.69,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 09:00:00",62.624049159313,17.8221387765584,"GNS",NA,1.3,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 09:10:00",62.6262340377264,17.8135330706793,"GNS",NA,2.89,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 09:20:00",62.6262553818136,17.8169272088018,"GNS",NA,4.5,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 09:30:00",62.6214465012929,17.836415600585,"GNS",NA,3.69,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 09:40:00",62.6224881267146,17.8582826973844,"GNS",NA,3.49,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 09:50:00",62.6233837099467,17.8548923580833,"GNS",NA,1.1,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 10:00:00",62.6248406465157,17.847411509594,"GNS",NA,2.5,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 10:10:00",62.6263991465152,17.8446973231914,"GNS",NA,1.49,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 10:21:00",62.6279703611357,17.8419242860243,"GNS",NA,1.8,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 10:30:00",62.6267976243016,17.8393642139641,"GNS",NA,3.49,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 10:40:00",62.6284899315464,17.8305438980706,"GNS",NA,2.99,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 10:50:00",62.6301501214064,17.8273588346937,"GNS",NA,1.2,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 11:00:00",62.6317425214129,17.8279794170825,"GNS",NA,1.2,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 11:10:00",62.6267449273728,17.8411041299244,"GNS",NA,5.9,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 11:20:00",62.6220278028574,17.8624040594567,"GNS",NA,3.69,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 11:30:00",62.6085513755889,17.8865238208859,"GNS",NA,7.4,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 11:40:00",62.5939440004758,17.9101294437575,"GNS",NA,6.9,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 11:50:00",62.5786932800297,17.9374451160183,"GNS",NA,7.3,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 12:00:00",62.5637751365899,17.966452249798,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 12:10:00",62.5514384187863,18.0024451085801,"GNS",NA,6.99,"NA",NA
"iVMS","VE_00003","VE_000037 ","1978-11-27 12:20:00",62.535673091122,18.0266315882324,"GNS",NA,5.79,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 05:50:00",62.5374077092271,18.0246030703029,"GNS",NA,7.79,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 06:00:00",62.5515686914089,17.995131173713,"GNS",NA,8.49,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 06:10:00",62.5671110926638,17.967485955706,"GNS",NA,6.99,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 06:20:00",62.5829887560392,17.9442588117989,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 06:30:00",62.5996256785334,17.9205111538035,"GNS",NA,7.89,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 06:40:00",62.6165760250882,17.8988002097451,"GNS",NA,7.79,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 06:50:00",62.6254328974161,17.8932832663367,"GNS",NA,0,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 07:00:00",62.6269800723134,17.8848921145267,"GNS",NA,2.7,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 07:10:00",62.6286704708631,17.8780814454715,"GNS",NA,1.69,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 07:20:00",62.6285393244473,17.8816780712132,"GNS",NA,0.5,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 07:30:00",62.6289095127919,17.8789712653879,"GNS",NA,6.8,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 07:40:00",62.6306218781069,17.869814948776,"GNS",NA,1.69,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 07:50:00",62.6323134435186,17.8619999031172,"GNS",NA,2.19,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 08:00:00",62.6329178752698,17.8589578445963,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 08:10:00",62.6327064230888,17.8611814718055,"GNS",NA,1.8,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 08:20:00",62.6343483058074,17.8525974515102,"GNS",NA,1.2,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 08:30:00",62.6360015480394,17.8449572413939,"GNS",NA,1.3,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 08:40:00",62.6372502780637,17.8371904298684,"GNS",NA,1.8,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 08:50:00",62.6367610077394,17.8392025089947,"GNS",NA,4.6,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 09:00:00",62.6311332136645,17.8654583145691,"GNS",NA,5.79,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 09:10:00",62.6285237282014,17.8742727123708,"GNS",NA,1.1,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 09:20:00",62.6265100958333,17.8865642550505,"GNS",NA,5.79,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 09:30:00",62.6301012977864,17.8953978933914,"GNS",NA,2.7,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 09:40:00",62.6305432168776,17.8911144696008,"GNS",NA,2.99,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 09:50:00",62.6321721297548,17.8830931850948,"GNS",NA,2.39,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 10:00:00",62.6324486041409,17.8795730506414,"GNS",NA,1.49,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 10:10:00",62.6313499107476,17.8786659184178,"GNS",NA,0.5,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 10:20:00",62.6333678223184,17.8775704515982,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 10:30:00",62.6349450592058,17.8702846287513,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 10:40:00",62.6362812194452,17.8636130913289,"GNS",NA,1.69,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 10:50:00",62.6347023954259,17.8624308221426,"GNS",NA,1.2,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 11:00:00",62.6342423661049,17.861315144688,"GNS",NA,2.99,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 11:10:00",62.6376656145481,17.8587126518776,"GNS",NA,1.69,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 11:20:00",62.638867816626,17.8529081950743,"GNS",NA,0,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 11:30:00",62.6401971505588,17.8465156289986,"GNS",NA,1.3,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 11:40:00",62.6409500059479,17.8410409336191,"GNS",NA,5.5,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 11:50:00",62.636422423617,17.8619634176061,"GNS",NA,2.7,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 12:00:00",62.6345400053712,17.8706601077961,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 12:10:00",62.6333684836767,17.8770688817185,"GNS",NA,4.89,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 12:20:00",62.6207932378861,17.8980135016656,"GNS",NA,9.29,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 12:30:00",62.6026136401893,17.9171785215999,"GNS",NA,7.3,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 12:40:00",62.5857316715303,17.9398168181314,"GNS",NA,9.29,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 12:50:00",62.5672597650448,17.9650586406617,"GNS",NA,7.79,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 13:00:00",62.5522494497202,17.9964686082914,"GNS",NA,8.3,"NA",NA
"iVMS","VE_00003","VE_000038 ","1978-11-29 13:10:00",62.5389273352188,18.031517596079,"GNS",NA,7.6,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 05:00:00",62.5440337632115,18.0139517133205,"GNS",NA,6.99,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 05:10:00",62.5480584138387,17.9735151829588,"GNS",NA,6.49,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 05:20:00",62.5508748307653,17.9314093942719,"GNS",NA,7.4,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 05:30:00",62.55464817373,17.8898363891407,"GNS",NA,7.4,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 05:40:00",62.5596546498206,17.8510096445775,"GNS",NA,6.49,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 05:50:00",62.5649249554917,17.8114361713162,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 06:00:00",62.5698572736658,17.7721525788277,"GNS",NA,5.59,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 06:10:00",62.5749008854064,17.7328270241201,"GNS",NA,6.99,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 06:20:00",62.5784682091851,17.6935695282585,"GNS",NA,6.9,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 06:30:00",62.5822707184066,17.6576964557649,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 06:40:00",62.5808948742456,17.662325599077,"GNS",NA,2.19,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 06:50:00",62.5799215597491,17.6700879678187,"GNS",NA,1.8,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 07:00:00",62.5815244132431,17.6751562381939,"GNS",NA,1.49,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 07:10:00",62.577900498612,17.6747075332444,"GNS",NA,3.2,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 07:20:00",62.5765915981858,17.682774026799,"GNS",NA,1.49,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 07:30:00",62.5748025036814,17.6983119528955,"GNS",NA,3.49,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 07:40:00",62.571207986601,17.7009755677326,"GNS",NA,5.5,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 07:50:00",62.5760495389356,17.6715396566714,"GNS",NA,6.8,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 08:00:00",62.5828986639835,17.6365288532565,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 08:10:00",62.5835045039632,17.6289659753779,"GNS",NA,2.7,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 08:20:00",62.5851413598278,17.6213719300854,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 08:30:00",62.5868115171878,17.6211283273609,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 08:40:00",62.5874248583888,17.6215349897994,"GNS",NA,1.2,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 08:50:00",62.586969015571,17.6221488575393,"GNS",NA,2.89,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 09:00:00",62.5852419215659,17.6224064242058,"GNS",NA,4.8,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 09:10:00",62.5766128180584,17.633671705306,"GNS",NA,4,"NA",NA
"iVMS","VE_00003","VE_000039 ","1978-12-01 09:20:00",62.5719059193168,17.6242413201792,"GNS",NA,2.7,"NA",NA
